Sensor,Date_Time,Date,Time,Count
Chinatown-Swanston St (North),2019-01-14T07:00:00Z,2019-01-14,18,996
Chinatown-Lt Bourke St (South),2019-01-14T07:00:00Z,2019-01-14,18,376
Bourke St-Russell St (West),2019-01-14T07:00:00Z,2019-01-14,18,934
Flinders St-Elizabeth St (East),2019-01-14T07:00:00Z,2019-01-14,18,NA
Spencer St-Collins St (South),2019-01-14T07:00:00Z,2019-01-14,18,639
Spencer St-Collins St (North),2019-01-14T07:00:00Z,2019-01-14,18,2550
Melbourne Convention Exhibition Centre,2019-01-14T07:00:00Z,2019-01-14,18,1001
QV Market-Elizabeth St (West),2019-01-14T07:00:00Z,2019-01-14,18,577
QV Market-Peel St,2019-01-14T07:00:00Z,2019-01-14,18,222
The Arts Centre,2019-01-14T07:00:00Z,2019-01-14,18,1353
St Kilda Rd-Alexandra Gardens,2019-01-14T07:00:00Z,2019-01-14,18,1035
Lonsdale St (South),2019-01-14T07:00:00Z,2019-01-14,18,675
Lygon St (West),2019-01-14T07:00:00Z,2019-01-14,18,472
City Square,2019-01-14T07:00:00Z,2019-01-14,18,NA
Flinders St-Spring St (West),2019-01-14T07:00:00Z,2019-01-14,18,358
Flinders St-Spark La,2019-01-14T07:00:00Z,2019-01-14,18,343
Southbank,2019-01-14T07:00:00Z,2019-01-14,18,3476
Queen St (West),2019-01-14T07:00:00Z,2019-01-14,18,395
Lygon St (East),2019-01-14T07:00:00Z,2019-01-14,18,182
Flinders St-Swanston St (West),2019-01-14T07:00:00Z,2019-01-14,18,1225
Alfred Place,2019-01-14T07:00:00Z,2019-01-14,18,314
Lonsdale St-Spring St (West),2019-01-14T07:00:00Z,2019-01-14,18,383
Grattan St-Swanston St (West),2019-01-14T07:00:00Z,2019-01-14,18,191
Monash Rd-Swanston St (West),2019-01-14T07:00:00Z,2019-01-14,18,193
Tin Alley-Swanston St (West),2019-01-14T07:00:00Z,2019-01-14,18,100
Bourke Street Mall (North),2019-01-14T08:00:00Z,2019-01-14,19,1325
Bourke Street Mall (South),2019-01-14T08:00:00Z,2019-01-14,19,723
Melbourne Central,2019-01-14T08:00:00Z,2019-01-14,19,1215
Town Hall (West),2019-01-14T08:00:00Z,2019-01-14,19,1790
Princes Bridge,2019-01-14T08:00:00Z,2019-01-14,19,903
Flinders Street Station Underpass,2019-01-14T08:00:00Z,2019-01-14,19,1585
Birrarung Marr,2019-01-14T08:00:00Z,2019-01-14,19,NA
Webb Bridge,2019-01-14T08:00:00Z,2019-01-14,19,183
Southern Cross Station,2019-01-14T08:00:00Z,2019-01-14,19,449
Victoria Point,2019-01-14T08:00:00Z,2019-01-14,19,155
Waterfront City,2019-01-14T08:00:00Z,2019-01-14,19,102
New Quay,2019-01-14T08:00:00Z,2019-01-14,19,403
Flagstaff Station,2019-01-14T08:00:00Z,2019-01-14,19,NA
Sandridge Bridge,2019-01-14T08:00:00Z,2019-01-14,19,595
State Library,2019-01-14T08:00:00Z,2019-01-14,19,1097
Collins St (North),2019-01-14T08:00:00Z,2019-01-14,19,517
Collins Place (South),2019-01-14T08:00:00Z,2019-01-14,19,278
Collins Place (North),2019-01-14T08:00:00Z,2019-01-14,19,235
Chinatown-Swanston St (North),2019-01-14T08:00:00Z,2019-01-14,19,974
Chinatown-Lt Bourke St (South),2019-01-14T08:00:00Z,2019-01-14,19,537
Bourke St-Russell St (West),2019-01-14T08:00:00Z,2019-01-14,19,922
Flinders St-Elizabeth St (East),2019-01-14T08:00:00Z,2019-01-14,19,NA
Spencer St-Collins St (South),2019-01-14T08:00:00Z,2019-01-14,19,305
Spencer St-Collins St (North),2019-01-14T08:00:00Z,2019-01-14,19,1219
Melbourne Convention Exhibition Centre,2019-01-14T08:00:00Z,2019-01-14,19,525
QV Market-Elizabeth St (West),2019-01-14T08:00:00Z,2019-01-14,19,487
QV Market-Peel St,2019-01-14T08:00:00Z,2019-01-14,19,152
The Arts Centre,2019-01-14T08:00:00Z,2019-01-14,19,713
St Kilda Rd-Alexandra Gardens,2019-01-14T08:00:00Z,2019-01-14,19,672
Lonsdale St (South),2019-01-14T08:00:00Z,2019-01-14,19,654
Lygon St (West),2019-01-14T08:00:00Z,2019-01-14,19,478
City Square,2019-01-14T08:00:00Z,2019-01-14,19,NA
Flinders St-Spring St (West),2019-01-14T08:00:00Z,2019-01-14,19,131
Flinders St-Spark La,2019-01-14T08:00:00Z,2019-01-14,19,206
Southbank,2019-01-14T08:00:00Z,2019-01-14,19,2486
Queen St (West),2019-01-14T08:00:00Z,2019-01-14,19,206
Lygon St (East),2019-01-14T08:00:00Z,2019-01-14,19,186
Flinders St-Swanston St (West),2019-01-14T08:00:00Z,2019-01-14,19,638
Alfred Place,2019-01-14T08:00:00Z,2019-01-14,19,140
Lonsdale St-Spring St (West),2019-01-14T08:00:00Z,2019-01-14,19,151
Grattan St-Swanston St (West),2019-01-14T08:00:00Z,2019-01-14,19,121
Monash Rd-Swanston St (West),2019-01-14T08:00:00Z,2019-01-14,19,145
Tin Alley-Swanston St (West),2019-01-14T08:00:00Z,2019-01-14,19,50
Bourke Street Mall (North),2019-01-14T09:00:00Z,2019-01-14,20,741
Bourke Street Mall (South),2019-01-14T09:00:00Z,2019-01-14,20,462
Melbourne Central,2019-01-14T09:00:00Z,2019-01-14,20,1048
Town Hall (West),2019-01-14T09:00:00Z,2019-01-14,20,1424
Princes Bridge,2019-01-14T09:00:00Z,2019-01-14,20,809
Flinders Street Station Underpass,2019-01-14T09:00:00Z,2019-01-14,20,1289
Birrarung Marr,2019-01-14T09:00:00Z,2019-01-14,20,NA
Webb Bridge,2019-01-14T09:00:00Z,2019-01-14,20,176
Southern Cross Station,2019-01-14T09:00:00Z,2019-01-14,20,164
Victoria Point,2019-01-14T09:00:00Z,2019-01-14,20,86
Waterfront City,2019-01-14T09:00:00Z,2019-01-14,20,182
New Quay,2019-01-14T09:00:00Z,2019-01-14,20,544
Flagstaff Station,2019-01-14T09:00:00Z,2019-01-14,20,NA
Sandridge Bridge,2019-01-14T09:00:00Z,2019-01-14,20,503
State Library,2019-01-14T09:00:00Z,2019-01-14,20,878
Collins St (North),2019-01-14T09:00:00Z,2019-01-14,20,351
Collins Place (South),2019-01-14T09:00:00Z,2019-01-14,20,250
Collins Place (North),2019-01-14T09:00:00Z,2019-01-14,20,117
Chinatown-Swanston St (North),2019-01-14T09:00:00Z,2019-01-14,20,750
Chinatown-Lt Bourke St (South),2019-01-14T09:00:00Z,2019-01-14,20,683
Bourke St-Russell St (West),2019-01-14T09:00:00Z,2019-01-14,20,806
Flinders St-Elizabeth St (East),2019-01-14T09:00:00Z,2019-01-14,20,NA
Spencer St-Collins St (South),2019-01-14T09:00:00Z,2019-01-14,20,155
Spencer St-Collins St (North),2019-01-14T09:00:00Z,2019-01-14,20,786
Melbourne Convention Exhibition Centre,2019-01-14T09:00:00Z,2019-01-14,20,483
QV Market-Elizabeth St (West),2019-01-14T09:00:00Z,2019-01-14,20,470
QV Market-Peel St,2019-01-14T09:00:00Z,2019-01-14,20,101
The Arts Centre,2019-01-14T09:00:00Z,2019-01-14,20,467
St Kilda Rd-Alexandra Gardens,2019-01-14T09:00:00Z,2019-01-14,20,555
Lonsdale St (South),2019-01-14T09:00:00Z,2019-01-14,20,88
Lygon St (West),2019-01-14T09:00:00Z,2019-01-14,20,648
City Square,2019-01-14T09:00:00Z,2019-01-14,20,NA
Flinders St-Spring St (West),2019-01-14T09:00:00Z,2019-01-14,20,58
Flinders St-Spark La,2019-01-14T09:00:00Z,2019-01-14,20,135
Southbank,2019-01-14T09:00:00Z,2019-01-14,20,2363
Queen St (West),2019-01-14T09:00:00Z,2019-01-14,20,169
Lygon St (East),2019-01-14T09:00:00Z,2019-01-14,20,248
Flinders St-Swanston St (West),2019-01-14T09:00:00Z,2019-01-14,20,529
Alfred Place,2019-01-14T09:00:00Z,2019-01-14,20,76
Lonsdale St-Spring St (West),2019-01-14T09:00:00Z,2019-01-14,20,148
Grattan St-Swanston St (West),2019-01-14T09:00:00Z,2019-01-14,20,146
Monash Rd-Swanston St (West),2019-01-14T09:00:00Z,2019-01-14,20,86
Tin Alley-Swanston St (West),2019-01-14T09:00:00Z,2019-01-14,20,35
Bourke Street Mall (North),2019-01-14T10:00:00Z,2019-01-14,21,482
Bourke Street Mall (South),2019-01-14T10:00:00Z,2019-01-14,21,301
Melbourne Central,2019-01-14T10:00:00Z,2019-01-14,21,778
Town Hall (West),2019-01-14T10:00:00Z,2019-01-14,21,909
Princes Bridge,2019-01-14T10:00:00Z,2019-01-14,21,842
Flinders Street Station Underpass,2019-01-14T10:00:00Z,2019-01-14,21,1112
Birrarung Marr,2019-01-14T10:00:00Z,2019-01-14,21,NA
Webb Bridge,2019-01-14T10:00:00Z,2019-01-14,21,137
Southern Cross Station,2019-01-14T10:00:00Z,2019-01-14,21,121
Victoria Point,2019-01-14T10:00:00Z,2019-01-14,21,83
Waterfront City,2019-01-14T10:00:00Z,2019-01-14,21,167
New Quay,2019-01-14T10:00:00Z,2019-01-14,21,563
Flagstaff Station,2019-01-14T10:00:00Z,2019-01-14,21,NA
Sandridge Bridge,2019-01-14T10:00:00Z,2019-01-14,21,459
State Library,2019-01-14T10:00:00Z,2019-01-14,21,689
Collins St (North),2019-01-14T10:00:00Z,2019-01-14,21,302
Collins Place (South),2019-01-14T10:00:00Z,2019-01-14,21,180
Collins Place (North),2019-01-14T10:00:00Z,2019-01-14,21,102
Chinatown-Swanston St (North),2019-01-14T10:00:00Z,2019-01-14,21,684
Chinatown-Lt Bourke St (South),2019-01-14T10:00:00Z,2019-01-14,21,452
Bourke St-Russell St (West),2019-01-14T10:00:00Z,2019-01-14,21,781
Flinders St-Elizabeth St (East),2019-01-14T10:00:00Z,2019-01-14,21,NA
Spencer St-Collins St (South),2019-01-14T10:00:00Z,2019-01-14,21,141
Spencer St-Collins St (North),2019-01-14T10:00:00Z,2019-01-14,21,760
Melbourne Convention Exhibition Centre,2019-01-14T10:00:00Z,2019-01-14,21,551
QV Market-Elizabeth St (West),2019-01-14T10:00:00Z,2019-01-14,21,370
QV Market-Peel St,2019-01-14T10:00:00Z,2019-01-14,21,80
The Arts Centre,2019-01-14T10:00:00Z,2019-01-14,21,512
St Kilda Rd-Alexandra Gardens,2019-01-14T10:00:00Z,2019-01-14,21,511
Lonsdale St (South),2019-01-14T10:00:00Z,2019-01-14,21,17
Lygon St (West),2019-01-14T10:00:00Z,2019-01-14,21,545
City Square,2019-01-14T10:00:00Z,2019-01-14,21,NA
Flinders St-Spring St (West),2019-01-14T10:00:00Z,2019-01-14,21,58
Flinders St-Spark La,2019-01-14T10:00:00Z,2019-01-14,21,99
Southbank,2019-01-14T10:00:00Z,2019-01-14,21,2074
Queen St (West),2019-01-14T10:00:00Z,2019-01-14,21,203
Lygon St (East),2019-01-14T10:00:00Z,2019-01-14,21,250
Flinders St-Swanston St (West),2019-01-14T10:00:00Z,2019-01-14,21,437
Alfred Place,2019-01-14T10:00:00Z,2019-01-14,21,102
Lonsdale St-Spring St (West),2019-01-14T10:00:00Z,2019-01-14,21,99
Grattan St-Swanston St (West),2019-01-14T10:00:00Z,2019-01-14,21,116
Monash Rd-Swanston St (West),2019-01-14T10:00:00Z,2019-01-14,21,58
Tin Alley-Swanston St (West),2019-01-14T10:00:00Z,2019-01-14,21,40
Bourke Street Mall (North),2019-01-14T11:00:00Z,2019-01-14,22,327
Bourke Street Mall (South),2019-01-14T11:00:00Z,2019-01-14,22,221
Melbourne Central,2019-01-14T11:00:00Z,2019-01-14,22,555
Town Hall (West),2019-01-14T11:00:00Z,2019-01-14,22,631
Princes Bridge,2019-01-14T11:00:00Z,2019-01-14,22,702
Flinders Street Station Underpass,2019-01-14T11:00:00Z,2019-01-14,22,980
Birrarung Marr,2019-01-14T11:00:00Z,2019-01-14,22,NA
Webb Bridge,2019-01-14T11:00:00Z,2019-01-14,22,67
Southern Cross Station,2019-01-14T11:00:00Z,2019-01-14,22,118
Victoria Point,2019-01-14T11:00:00Z,2019-01-14,22,57
Waterfront City,2019-01-14T11:00:00Z,2019-01-14,22,85
New Quay,2019-01-14T11:00:00Z,2019-01-14,22,245
Flagstaff Station,2019-01-14T11:00:00Z,2019-01-14,22,NA
Sandridge Bridge,2019-01-14T11:00:00Z,2019-01-14,22,393
State Library,2019-01-14T11:00:00Z,2019-01-14,22,478
Collins St (North),2019-01-14T11:00:00Z,2019-01-14,22,227
Collins Place (South),2019-01-14T11:00:00Z,2019-01-14,22,140
Collins Place (North),2019-01-14T11:00:00Z,2019-01-14,22,58
Chinatown-Swanston St (North),2019-01-14T11:00:00Z,2019-01-14,22,420
Chinatown-Lt Bourke St (South),2019-01-14T11:00:00Z,2019-01-14,22,393
Bourke St-Russell St (West),2019-01-14T11:00:00Z,2019-01-14,22,627
Flinders St-Elizabeth St (East),2019-01-14T11:00:00Z,2019-01-14,22,NA
Spencer St-Collins St (South),2019-01-14T11:00:00Z,2019-01-14,22,107
Spencer St-Collins St (North),2019-01-14T11:00:00Z,2019-01-14,22,513
Melbourne Convention Exhibition Centre,2019-01-14T11:00:00Z,2019-01-14,22,311
QV Market-Elizabeth St (West),2019-01-14T11:00:00Z,2019-01-14,22,271
QV Market-Peel St,2019-01-14T11:00:00Z,2019-01-14,22,85
The Arts Centre,2019-01-14T11:00:00Z,2019-01-14,22,301
St Kilda Rd-Alexandra Gardens,2019-01-14T11:00:00Z,2019-01-14,22,526
Lonsdale St (South),2019-01-14T11:00:00Z,2019-01-14,22,19
Lygon St (West),2019-01-14T11:00:00Z,2019-01-14,22,485
City Square,2019-01-14T11:00:00Z,2019-01-14,22,NA
Flinders St-Spring St (West),2019-01-14T11:00:00Z,2019-01-14,22,154
Flinders St-Spark La,2019-01-14T11:00:00Z,2019-01-14,22,290
Southbank,2019-01-14T11:00:00Z,2019-01-14,22,1670
Queen St (West),2019-01-14T11:00:00Z,2019-01-14,22,91
Lygon St (East),2019-01-14T11:00:00Z,2019-01-14,22,188
Flinders St-Swanston St (West),2019-01-14T11:00:00Z,2019-01-14,22,272
Alfred Place,2019-01-14T11:00:00Z,2019-01-14,22,65
Lonsdale St-Spring St (West),2019-01-14T11:00:00Z,2019-01-14,22,152
Grattan St-Swanston St (West),2019-01-14T11:00:00Z,2019-01-14,22,52
Monash Rd-Swanston St (West),2019-01-14T11:00:00Z,2019-01-14,22,44
Tin Alley-Swanston St (West),2019-01-14T11:00:00Z,2019-01-14,22,47
Bourke Street Mall (North),2019-01-14T12:00:00Z,2019-01-14,23,158
Bourke Street Mall (South),2019-01-14T12:00:00Z,2019-01-14,23,135
Melbourne Central,2019-01-14T12:00:00Z,2019-01-14,23,394
Town Hall (West),2019-01-14T12:00:00Z,2019-01-14,23,501
Princes Bridge,2019-01-14T12:00:00Z,2019-01-14,23,720
Flinders Street Station Underpass,2019-01-14T12:00:00Z,2019-01-14,23,692
Birrarung Marr,2019-01-14T12:00:00Z,2019-01-14,23,NA
Webb Bridge,2019-01-14T12:00:00Z,2019-01-14,23,42
Southern Cross Station,2019-01-14T12:00:00Z,2019-01-14,23,69
Victoria Point,2019-01-14T12:00:00Z,2019-01-14,23,19
Waterfront City,2019-01-14T12:00:00Z,2019-01-14,23,28
New Quay,2019-01-14T12:00:00Z,2019-01-14,23,106
Flagstaff Station,2019-01-14T12:00:00Z,2019-01-14,23,NA
Sandridge Bridge,2019-01-14T12:00:00Z,2019-01-14,23,364
State Library,2019-01-14T12:00:00Z,2019-01-14,23,204
Collins St (North),2019-01-14T12:00:00Z,2019-01-14,23,197
Collins Place (South),2019-01-14T12:00:00Z,2019-01-14,23,91
Collins Place (North),2019-01-14T12:00:00Z,2019-01-14,23,73
Chinatown-Swanston St (North),2019-01-14T12:00:00Z,2019-01-14,23,242
Chinatown-Lt Bourke St (South),2019-01-14T12:00:00Z,2019-01-14,23,202
Bourke St-Russell St (West),2019-01-14T12:00:00Z,2019-01-14,23,443
Flinders St-Elizabeth St (East),2019-01-14T12:00:00Z,2019-01-14,23,NA
Spencer St-Collins St (South),2019-01-14T12:00:00Z,2019-01-14,23,57
Spencer St-Collins St (North),2019-01-14T12:00:00Z,2019-01-14,23,359
Melbourne Convention Exhibition Centre,2019-01-14T12:00:00Z,2019-01-14,23,228
QV Market-Elizabeth St (West),2019-01-14T12:00:00Z,2019-01-14,23,212
QV Market-Peel St,2019-01-14T12:00:00Z,2019-01-14,23,59
The Arts Centre,2019-01-14T12:00:00Z,2019-01-14,23,245
St Kilda Rd-Alexandra Gardens,2019-01-14T12:00:00Z,2019-01-14,23,614
Lonsdale St (South),2019-01-14T12:00:00Z,2019-01-14,23,61
Lygon St (West),2019-01-14T12:00:00Z,2019-01-14,23,206
City Square,2019-01-14T12:00:00Z,2019-01-14,23,NA
Flinders St-Spring St (West),2019-01-14T12:00:00Z,2019-01-14,23,164
Flinders St-Spark La,2019-01-14T12:00:00Z,2019-01-14,23,389
Southbank,2019-01-14T12:00:00Z,2019-01-14,23,1809
Queen St (West),2019-01-14T12:00:00Z,2019-01-14,23,80
Lygon St (East),2019-01-14T12:00:00Z,2019-01-14,23,55
Flinders St-Swanston St (West),2019-01-14T12:00:00Z,2019-01-14,23,195
Alfred Place,2019-01-14T12:00:00Z,2019-01-14,23,38
Lonsdale St-Spring St (West),2019-01-14T12:00:00Z,2019-01-14,23,68
Grattan St-Swanston St (West),2019-01-14T12:00:00Z,2019-01-14,23,20
Monash Rd-Swanston St (West),2019-01-14T12:00:00Z,2019-01-14,23,7
Tin Alley-Swanston St (West),2019-01-14T12:00:00Z,2019-01-14,23,10
Bourke Street Mall (North),2019-01-14T13:00:00Z,2019-01-15,0,68
Bourke Street Mall (South),2019-01-14T13:00:00Z,2019-01-15,0,84
Melbourne Central,2019-01-14T13:00:00Z,2019-01-15,0,200
Town Hall (West),2019-01-14T13:00:00Z,2019-01-15,0,190
Princes Bridge,2019-01-14T13:00:00Z,2019-01-15,0,188
Flinders Street Station Underpass,2019-01-14T13:00:00Z,2019-01-15,0,278
Birrarung Marr,2019-01-14T13:00:00Z,2019-01-15,0,NA
Webb Bridge,2019-01-14T13:00:00Z,2019-01-15,0,18
Southern Cross Station,2019-01-14T13:00:00Z,2019-01-15,0,38
Victoria Point,2019-01-14T13:00:00Z,2019-01-15,0,9
Waterfront City,2019-01-14T13:00:00Z,2019-01-15,0,13
New Quay,2019-01-14T13:00:00Z,2019-01-15,0,64
Flagstaff Station,2019-01-14T13:00:00Z,2019-01-15,0,NA
Sandridge Bridge,2019-01-14T13:00:00Z,2019-01-15,0,113
State Library,2019-01-14T13:00:00Z,2019-01-15,0,120
Collins St (North),2019-01-14T13:00:00Z,2019-01-15,0,60
Collins Place (South),2019-01-14T13:00:00Z,2019-01-15,0,49
Collins Place (North),2019-01-14T13:00:00Z,2019-01-15,0,27
Chinatown-Swanston St (North),2019-01-14T13:00:00Z,2019-01-15,0,99
Chinatown-Lt Bourke St (South),2019-01-14T13:00:00Z,2019-01-15,0,79
Bourke St-Russell St (West),2019-01-14T13:00:00Z,2019-01-15,0,272
Flinders St-Elizabeth St (East),2019-01-14T13:00:00Z,2019-01-15,0,NA
Spencer St-Collins St (South),2019-01-14T13:00:00Z,2019-01-15,0,67
Spencer St-Collins St (North),2019-01-14T13:00:00Z,2019-01-15,0,224
Melbourne Convention Exhibition Centre,2019-01-14T13:00:00Z,2019-01-15,0,95
QV Market-Elizabeth St (West),2019-01-14T13:00:00Z,2019-01-15,0,194
QV Market-Peel St,2019-01-14T13:00:00Z,2019-01-15,0,34
The Arts Centre,2019-01-14T13:00:00Z,2019-01-15,0,105
St Kilda Rd-Alexandra Gardens,2019-01-14T13:00:00Z,2019-01-15,0,131
Lonsdale St (South),2019-01-14T13:00:00Z,2019-01-15,0,69
Lygon St (West),2019-01-14T13:00:00Z,2019-01-15,0,50
City Square,2019-01-14T13:00:00Z,2019-01-15,0,NA
Flinders St-Spring St (West),2019-01-14T13:00:00Z,2019-01-15,0,22
Flinders St-Spark La,2019-01-14T13:00:00Z,2019-01-15,0,25
Southbank,2019-01-14T13:00:00Z,2019-01-15,0,442
Queen St (West),2019-01-14T13:00:00Z,2019-01-15,0,40
Lygon St (East),2019-01-14T13:00:00Z,2019-01-15,0,26
Flinders St-Swanston St (West),2019-01-14T13:00:00Z,2019-01-15,0,137
Alfred Place,2019-01-14T13:00:00Z,2019-01-15,0,25
Lonsdale St-Spring St (West),2019-01-14T13:00:00Z,2019-01-15,0,12
Grattan St-Swanston St (West),2019-01-14T13:00:00Z,2019-01-15,0,22
Monash Rd-Swanston St (West),2019-01-14T13:00:00Z,2019-01-15,0,5
Tin Alley-Swanston St (West),2019-01-14T13:00:00Z,2019-01-15,0,1
Bourke Street Mall (North),2019-01-14T14:00:00Z,2019-01-15,1,40
Bourke Street Mall (South),2019-01-14T14:00:00Z,2019-01-15,1,32
Melbourne Central,2019-01-14T14:00:00Z,2019-01-15,1,79
Town Hall (West),2019-01-14T14:00:00Z,2019-01-15,1,68
Princes Bridge,2019-01-14T14:00:00Z,2019-01-15,1,45
Flinders Street Station Underpass,2019-01-14T14:00:00Z,2019-01-15,1,72
Birrarung Marr,2019-01-14T14:00:00Z,2019-01-15,1,NA
Webb Bridge,2019-01-14T14:00:00Z,2019-01-15,1,13
Southern Cross Station,2019-01-14T14:00:00Z,2019-01-15,1,23
Victoria Point,2019-01-14T14:00:00Z,2019-01-15,1,2
Waterfront City,2019-01-14T14:00:00Z,2019-01-15,1,4
New Quay,2019-01-14T14:00:00Z,2019-01-15,1,5
Flagstaff Station,2019-01-14T14:00:00Z,2019-01-15,1,NA
Sandridge Bridge,2019-01-14T14:00:00Z,2019-01-15,1,24
State Library,2019-01-14T14:00:00Z,2019-01-15,1,50
Collins St (North),2019-01-14T14:00:00Z,2019-01-15,1,35
Collins Place (South),2019-01-14T14:00:00Z,2019-01-15,1,15
Collins Place (North),2019-01-14T14:00:00Z,2019-01-15,1,17
Chinatown-Swanston St (North),2019-01-14T14:00:00Z,2019-01-15,1,75
Chinatown-Lt Bourke St (South),2019-01-14T14:00:00Z,2019-01-15,1,55
Bourke St-Russell St (West),2019-01-14T14:00:00Z,2019-01-15,1,129
Flinders St-Elizabeth St (East),2019-01-14T14:00:00Z,2019-01-15,1,NA
Spencer St-Collins St (South),2019-01-14T14:00:00Z,2019-01-15,1,17
Spencer St-Collins St (North),2019-01-14T14:00:00Z,2019-01-15,1,38
Melbourne Convention Exhibition Centre,2019-01-14T14:00:00Z,2019-01-15,1,43
QV Market-Elizabeth St (West),2019-01-14T14:00:00Z,2019-01-15,1,91
QV Market-Peel St,2019-01-14T14:00:00Z,2019-01-15,1,16
The Arts Centre,2019-01-14T14:00:00Z,2019-01-15,1,38
St Kilda Rd-Alexandra Gardens,2019-01-14T14:00:00Z,2019-01-15,1,54
Lonsdale St (South),2019-01-14T14:00:00Z,2019-01-15,1,107
Lygon St (West),2019-01-14T14:00:00Z,2019-01-15,1,26
City Square,2019-01-14T14:00:00Z,2019-01-15,1,NA
Flinders St-Spring St (West),2019-01-14T14:00:00Z,2019-01-15,1,6
Flinders St-Spark La,2019-01-14T14:00:00Z,2019-01-15,1,11
Southbank,2019-01-14T14:00:00Z,2019-01-15,1,83
Queen St (West),2019-01-14T14:00:00Z,2019-01-15,1,14
Lygon St (East),2019-01-14T14:00:00Z,2019-01-15,1,8
Flinders St-Swanston St (West),2019-01-14T14:00:00Z,2019-01-15,1,54
Alfred Place,2019-01-14T14:00:00Z,2019-01-15,1,18
Lonsdale St-Spring St (West),2019-01-14T14:00:00Z,2019-01-15,1,13
Grattan St-Swanston St (West),2019-01-14T14:00:00Z,2019-01-15,1,3
Monash Rd-Swanston St (West),2019-01-14T14:00:00Z,2019-01-15,1,NA
Tin Alley-Swanston St (West),2019-01-14T14:00:00Z,2019-01-15,1,2
Bourke Street Mall (North),2019-01-14T15:00:00Z,2019-01-15,2,21
Bourke Street Mall (South),2019-01-14T15:00:00Z,2019-01-15,2,9
Melbourne Central,2019-01-14T15:00:00Z,2019-01-15,2,44
Town Hall (West),2019-01-14T15:00:00Z,2019-01-15,2,35
Princes Bridge,2019-01-14T15:00:00Z,2019-01-15,2,23
Flinders Street Station Underpass,2019-01-14T15:00:00Z,2019-01-15,2,35
Birrarung Marr,2019-01-14T15:00:00Z,2019-01-15,2,NA
Webb Bridge,2019-01-14T15:00:00Z,2019-01-15,2,2
Southern Cross Station,2019-01-14T15:00:00Z,2019-01-15,2,2
Victoria Point,2019-01-14T15:00:00Z,2019-01-15,2,6
Waterfront City,2019-01-14T15:00:00Z,2019-01-15,2,8
New Quay,2019-01-14T15:00:00Z,2019-01-15,2,17
Flagstaff Station,2019-01-14T15:00:00Z,2019-01-15,2,NA
Sandridge Bridge,2019-01-14T15:00:00Z,2019-01-15,2,12
State Library,2019-01-14T15:00:00Z,2019-01-15,2,24
Collins St (North),2019-01-14T15:00:00Z,2019-01-15,2,18
Collins Place (South),2019-01-14T15:00:00Z,2019-01-15,2,10
Collins Place (North),2019-01-14T15:00:00Z,2019-01-15,2,4
Chinatown-Swanston St (North),2019-01-14T15:00:00Z,2019-01-15,2,52
Chinatown-Lt Bourke St (South),2019-01-14T15:00:00Z,2019-01-15,2,27
Bourke St-Russell St (West),2019-01-14T15:00:00Z,2019-01-15,2,72
Flinders St-Elizabeth St (East),2019-01-14T15:00:00Z,2019-01-15,2,NA
Spencer St-Collins St (South),2019-01-14T15:00:00Z,2019-01-15,2,16
Spencer St-Collins St (North),2019-01-14T15:00:00Z,2019-01-15,2,39
Melbourne Convention Exhibition Centre,2019-01-14T15:00:00Z,2019-01-15,2,57
QV Market-Elizabeth St (West),2019-01-14T15:00:00Z,2019-01-15,2,58
QV Market-Peel St,2019-01-14T15:00:00Z,2019-01-15,2,7
The Arts Centre,2019-01-14T15:00:00Z,2019-01-15,2,47
St Kilda Rd-Alexandra Gardens,2019-01-14T15:00:00Z,2019-01-15,2,31
Lonsdale St (South),2019-01-14T15:00:00Z,2019-01-15,2,90
Lygon St (West),2019-01-14T15:00:00Z,2019-01-15,2,8
City Square,2019-01-14T15:00:00Z,2019-01-15,2,NA
Flinders St-Spring St (West),2019-01-14T15:00:00Z,2019-01-15,2,1
Flinders St-Spark La,2019-01-14T15:00:00Z,2019-01-15,2,4
Southbank,2019-01-14T15:00:00Z,2019-01-15,2,37
Queen St (West),2019-01-14T15:00:00Z,2019-01-15,2,16
Lygon St (East),2019-01-14T15:00:00Z,2019-01-15,2,2
Flinders St-Swanston St (West),2019-01-14T15:00:00Z,2019-01-15,2,44
Alfred Place,2019-01-14T15:00:00Z,2019-01-15,2,1
Lonsdale St-Spring St (West),2019-01-14T15:00:00Z,2019-01-15,2,1
Grattan St-Swanston St (West),2019-01-14T15:00:00Z,2019-01-15,2,6
Monash Rd-Swanston St (West),2019-01-14T15:00:00Z,2019-01-15,2,1
Tin Alley-Swanston St (West),2019-01-14T15:00:00Z,2019-01-15,2,1
Bourke Street Mall (North),2019-01-14T16:00:00Z,2019-01-15,3,13
Bourke Street Mall (South),2019-01-14T16:00:00Z,2019-01-15,3,22
Melbourne Central,2019-01-14T16:00:00Z,2019-01-15,3,24
Town Hall (West),2019-01-14T16:00:00Z,2019-01-15,3,18
Princes Bridge,2019-01-14T16:00:00Z,2019-01-15,3,14
Flinders Street Station Underpass,2019-01-14T16:00:00Z,2019-01-15,3,41
Birrarung Marr,2019-01-14T16:00:00Z,2019-01-15,3,NA
Webb Bridge,2019-01-14T16:00:00Z,2019-01-15,3,2
Southern Cross Station,2019-01-14T16:00:00Z,2019-01-15,3,4
Victoria Point,2019-01-14T16:00:00Z,2019-01-15,3,3
Waterfront City,2019-01-14T16:00:00Z,2019-01-15,3,2
